"PERIODO";"UF";"MUNICIPIO";"COD_MUNICIPIO_TSE";"NR_ZONA";"SEXO";"FAIXA_ETARIA";"GRAU_DE_ESCOLARIDADE";"QTD_ELEITORES_NO_PERFIL";"PERIODO0"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"45 A 59 ANOS";"ANALFABETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"45 A 59 ANOS";"LÊ E ESCREVE";"76";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"60 A 69 ANOS";"LÊ E ESCREVE";"53";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"70 A 79 ANOS";"LÊ E ESCREVE";"37";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"ANALFABETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"390";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"31";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"16 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"16 ANOS";"ENSINO MÉDIO COMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"16 ANOS";"ENSINO MÉDIO INCOMPLETO";"59";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"16 ANOS";"SUPERIOR INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"17 ANOS";"ANALFABETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"17 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"17 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"17";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"17 ANOS";"ENSINO MÉDIO COMPLETO";"30";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"17 ANOS";"ENSINO MÉDIO INCOMPLETO";"198";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"17 ANOS";"SUPERIOR INCOMPLETO";"6";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"18 A 20 ANOS";"ANALFABETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"59";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"121";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"18 A 20 ANOS";"ENSINO MÉDIO COMPLETO";"1366";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"18 A 20 ANOS";"ENSINO MÉDIO INCOMPLETO";"1261";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"18 A 20 ANOS";"LÊ E ESCREVE";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"18 A 20 ANOS";"SUPERIOR COMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"18 A 20 ANOS";"SUPERIOR INCOMPLETO";"427";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"21 A 24 ANOS";"ANALFABETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"101";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"271";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"21 A 24 ANOS";"ENSINO MÉDIO COMPLETO";"2014";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"21 A 24 ANOS";"ENSINO MÉDIO INCOMPLETO";"1959";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"21 A 24 ANOS";"SUPERIOR COMPLETO";"72";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"21 A 24 ANOS";"SUPERIOR INCOMPLETO";"662";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"25 A 34 ANOS";"ANALFABETO";"35";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"368";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"975";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO COMPLETO";"5072";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"25 A 34 ANOS";"ENSINO MÉDIO INCOMPLETO";"4668";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"25 A 34 ANOS";"LÊ E ESCREVE";"24";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"25 A 34 ANOS";"SUPERIOR COMPLETO";"954";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"25 A 34 ANOS";"SUPERIOR INCOMPLETO";"1236";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"35 A 44 ANOS";"ANALFABETO";"75";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"828";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"2827";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO COMPLETO";"4157";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"35 A 44 ANOS";"ENSINO MÉDIO INCOMPLETO";"3375";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"35 A 44 ANOS";"LÊ E ESCREVE";"125";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"35 A 44 ANOS";"SUPERIOR COMPLETO";"1203";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"35 A 44 ANOS";"SUPERIOR INCOMPLETO";"784";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"45 A 59 ANOS";"ANALFABETO";"245";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2516";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"4975";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"45 A 59 ANOS";"ENSINO MÉDIO COMPLETO";"4410";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"45 A 59 ANOS";"ENSINO MÉDIO INCOMPLETO";"1939";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"45 A 59 ANOS";"LÊ E ESCREVE";"782";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"45 A 59 ANOS";"SUPERIOR COMPLETO";"1701";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"748";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"60 A 69 ANOS";"ANALFABETO";"244";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1359";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"3100";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"1046";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"60 A 69 ANOS";"ENSINO MÉDIO INCOMPLETO";"336";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"60 A 69 ANOS";"LÊ E ESCREVE";"920";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"60 A 69 ANOS";"SUPERIOR COMPLETO";"450";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"60 A 69 ANOS";"SUPERIOR INCOMPLETO";"143";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"70 A 79 ANOS";"ANALFABETO";"356";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"585";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1860";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"193";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"70 A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"80";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"70 A 79 ANOS";"LÊ E ESCREVE";"1031";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"70 A 79 ANOS";"SUPERIOR COMPLETO";"99";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"70 A 79 ANOS";"SUPERIOR INCOMPLETO";"15";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"INVÁLIDA";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"SUPERIOR A 79 ANOS";"ANALFABETO";"312";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"279";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"890";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO COMPLETO";"41";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"12";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"881";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"SUPERIOR A 79 ANOS";"SUPERIOR COMPLETO";"10";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"FEMININO";"SUPERIOR A 79 ANOS";"SUPERIOR INCOMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"16 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"16 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"16 ANOS";"ENSINO MÉDIO COMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"16 ANOS";"ENSINO MÉDIO INCOMPLETO";"56";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"17 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"17 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"23";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"17 ANOS";"ENSINO MÉDIO COMPLETO";"33";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"17 ANOS";"ENSINO MÉDIO INCOMPLETO";"214";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"17 ANOS";"SUPERIOR INCOMPLETO";"10";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"18 A 20 ANOS";"ANALFABETO";"6";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"56";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"154";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"18 A 20 ANOS";"ENSINO MÉDIO COMPLETO";"1111";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"18 A 20 ANOS";"ENSINO MÉDIO INCOMPLETO";"1502";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"18 A 20 ANOS";"LÊ E ESCREVE";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"18 A 20 ANOS";"SUPERIOR COMPLETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"18 A 20 ANOS";"SUPERIOR INCOMPLETO";"298";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"21 A 24 ANOS";"ANALFABETO";"7";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"139";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"21 A 24 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"378";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"21 A 24 ANOS";"ENSINO MÉDIO COMPLETO";"1577";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"21 A 24 ANOS";"ENSINO MÉDIO INCOMPLETO";"2370";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"21 A 24 ANOS";"LÊ E ESCREVE";"6";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"21 A 24 ANOS";"SUPERIOR COMPLETO";"44";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"21 A 24 ANOS";"SUPERIOR INCOMPLETO";"468";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"25 A 34 ANOS";"ANALFABETO";"45";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"449";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"25 A 34 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1314";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"25 A 34 ANOS";"ENSINO MÉDIO COMPLETO";"3800";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"25 A 34 ANOS";"ENSINO MÉDIO INCOMPLETO";"5432";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"25 A 34 ANOS";"LÊ E ESCREVE";"25";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"25 A 34 ANOS";"SUPERIOR COMPLETO";"423";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"25 A 34 ANOS";"SUPERIOR INCOMPLETO";"888";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"35 A 44 ANOS";"ANALFABETO";"107";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"893";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"35 A 44 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"3711";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"35 A 44 ANOS";"ENSINO MÉDIO COMPLETO";"2527";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"35 A 44 ANOS";"ENSINO MÉDIO INCOMPLETO";"3435";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"35 A 44 ANOS";"LÊ E ESCREVE";"147";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"35 A 44 ANOS";"SUPERIOR COMPLETO";"571";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"35 A 44 ANOS";"SUPERIOR INCOMPLETO";"526";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"45 A 59 ANOS";"ANALFABETO";"243";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"2296";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"4699";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"45 A 59 ANOS";"ENSINO MÉDIO COMPLETO";"3091";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"45 A 59 ANOS";"ENSINO MÉDIO INCOMPLETO";"1829";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"45 A 59 ANOS";"LÊ E ESCREVE";"740";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"45 A 59 ANOS";"SUPERIOR COMPLETO";"949";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"45 A 59 ANOS";"SUPERIOR INCOMPLETO";"772";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"60 A 69 ANOS";"ANALFABETO";"134";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1076";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1953";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"881";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"60 A 69 ANOS";"ENSINO MÉDIO INCOMPLETO";"322";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"60 A 69 ANOS";"LÊ E ESCREVE";"605";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"60 A 69 ANOS";"SUPERIOR COMPLETO";"427";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"60 A 69 ANOS";"SUPERIOR INCOMPLETO";"194";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"70 A 79 ANOS";"ANALFABETO";"121";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"492";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1119";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"184";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"70 A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"104";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"70 A 79 ANOS";"LÊ E ESCREVE";"542";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"70 A 79 ANOS";"SUPERIOR COMPLETO";"125";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"70 A 79 ANOS";"SUPERIOR INCOMPLETO";"40";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"SUPERIOR A 79 ANOS";"ANALFABETO";"121";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"223";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"706";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO COMPLETO";"52";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"SUPERIOR A 79 ANOS";"ENSINO MÉDIO INCOMPLETO";"30";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"565";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"SUPERIOR A 79 ANOS";"SUPERIOR COMPLETO";"19";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"MASCULINO";"SUPERIOR A 79 ANOS";"SUPERIOR INCOMPLETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"45 A 59 ANOS";"ANALFABETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"3";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"45 A 59 ANOS";"ENSINO MÉDIO INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"45 A 59 ANOS";"LÊ E ESCREVE";"100";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"60 A 69 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"60 A 69 ANOS";"ENSINO MÉDIO COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"60 A 69 ANOS";"ENSINO MÉDIO INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"60 A 69 ANOS";"LÊ E ESCREVE";"69";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"60 A 69 ANOS";"SUPERIOR INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"70 A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"70 A 79 ANOS";"ENSINO MÉDIO COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"70 A 79 ANOS";"LÊ E ESCREVE";"45";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"ANALFABETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"392";"NÃO INFORMADO";"SUPERIOR A 79 ANOS";"LÊ E ESCREVE";"28";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"16 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"16 ANOS";"ENSINO MÉDIO COMPLETO";"4";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"16 ANOS";"ENSINO MÉDIO INCOMPLETO";"73";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"16 ANOS";"SUPERIOR INCOMPLETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"17 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"6";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"17 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"24";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"17 ANOS";"ENSINO MÉDIO COMPLETO";"42";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"17 ANOS";"ENSINO MÉDIO INCOMPLETO";"311";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"17 ANOS";"SUPERIOR INCOMPLETO";"5";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"18 A 20 ANOS";"ANALFABETO";"1";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL COMPLETO";"87";"2016090"
"201609";"SP";"SÃO PAULO";"71072";"397";"FEMININO";"18 A 20 ANOS";"ENSINO FUNDAMENTAL INCOMPLETO";"271";"2016090"
